tconst	characters
tt0149460	["Turanga Leela","Simulated Turanga Leela"]
tt0149460	["Turanga Leela","Young Leela"]
tt0149460	["Turanga Leela"]
tt0149460	["Turanga Munda","Andrew","Hattie McDoogal"]
tt0149460	["Turanga Munda","Leela's Grandmother"]
tt0149460	["Turanga Munda","Mandy","Wanda"]
tt0149460	["Turanga Munda"]
tt0149460	["Vyolet","Linda","Additional Voices"]
tt0149460	["Vyolet","Turanga Munda","Mutant Nurse"]
tt0149460	["Waitress"]
tt0149460	["Wendy","Female Robot at Human Hunt","Robot in Jury #2"]
tt0149460	["Yuri"]
tt0151804	["Joanna"]
tt0151804	["Michael Bolton"]
tt0151804	["Peter"]
tt0151804	["Samir"]
tt0154506	["Cobb"]
tt0154506	["The Blonde"]
tt0154506	["The Policeman"]
tt0154506	["The Young Man"]
tt0158983	["Chef"]
tt0158983	["Kyle Broflovski","Kenny McCormick","Saddam Hussein"]
tt0158983	["Liane Cartman","Sheila Broflovski","Sharon Marsh"]
tt0158983	["Stan Marsh","Eric Cartman","Satan"]
tt0159097	["Lux Lisbon"]
tt0159097	["Mr. Lisbon"]
tt0159097	["Mrs. Lisbon"]
tt0159097	["Trip Fontaine"]
tt0159206	["Aidan Shaw"]
tt0159206	["Carrie Bradshaw"]
tt0159206	["Charlotte York"]
tt0159206	["Miranda Hobbes"]
tt0159206	["Mr. Big"]
tt0159206	["Samantha Jones"]
tt0159206	["Stanford Blatch"]
tt0159206	["Steve Brady"]
tt0159206	["Trey MacDougal"]
tt0159365	["Ada Monroe"]
tt0159365	["Inman"]
tt0159365	["Maddy"]
tt0159365	["Ruby Thewes"]
tt0162222	["Bettina Peterson"]
tt0162222	["Chuck Noland"]
tt0162222	["Kelly Frears"]
tt0162222	["Ramon"]
tt0162346	["Enid"]
tt0162346	["Josh"]
tt0162346	["Rebecca"]
tt0162346	["Seymour"]
tt0162661	["Baltus Van Tassel"]
tt0162661	["Ichabod Crane"]
tt0162661	["Katrina Van Tassel"]
tt0162661	["Lady Van Tassel","Crone"]
tt0165598	["Donna Pinciotti"]
tt0165598	["Eric Forman"]
tt0165598	["Fez"]
tt0165598	["Jackie Burkhart"]
tt0165598	["Kitty Forman"]
tt0165598	["Michael Kelso"]
tt0165598	["Red Forman","Reginald \"Red\" Forman","Reginald 'Red' Forman"]
tt0165598	["Steven Hyde"]
tt0166924	["Adam"]
tt0166924	["Betty Elms","Diane Selwyn"]
tt0166924	["Irene"]
tt0166924	["Rita","Camilla Rhodes"]
tt0167260	["Aragorn"]
tt0167260	["Frodo"]
tt0167260	["Gandalf"]
tt0167260	["Legolas"]
tt0167261	["Aragorn"]
tt0167261	["Frodo"]
tt0167261	["Gandalf"]
tt0167261	["Legolas"]
tt0167404	["Anna Crowe"]
tt0167404	["Cole Sear"]
tt0167404	["Lynn Sear"]
tt0167404	["Malcolm Crowe"]
tt0168629	["Bill Houston"]
tt0168629	["Jeff"]
tt0168629	["Kathy"]
tt0168629	["Selma Jezkova"]
tt0169102	["Bhura"]
tt0169102	["Bhuvan"]
tt0169102	["Elizabeth Russell"]
tt0169102	["Gauri"]
tt0169547	["Carolyn Burnham"]
tt0169547	["Jane Burnham"]
tt0169547	["Lester Burnham"]
tt0169547	["Ricky Fitts"]
tt0171804	["Brandon Teena"]
tt0171804	["John Lotter"]
tt0171804	["Lana Tisdel"]
tt0171804	["Tom Nissen"]
tt0172493	["Daisy"]
tt0172493	["Georgina"]
tt0172493	["Lisa"]
tt0172493	["Susanna"]
tt0172495	["Commodus"]
tt0172495	["Lucilla"]
tt0172495	["Maximus"]
tt0172495	["Proximo"]
tt0174856	["Lesra"]
tt0174856	["Lisa"]
tt0174856	["Rubin Carter"]
tt0174856	["Sam"]
tt0175880	["Earl Partridge"]
tt0175880	["Frank T.J. Mackey"]
tt0175880	["Linda Partridge"]
tt0175880	["Phil Parma"]
tt0177789	["Alexander Dane"]
tt0177789	["Fred Kwan"]
tt0177789	["Gwen DeMarco"]
tt0177789	["Jason Nesmith"]
tt0180093	["Harry Goldfarb"]
tt0180093	["Marion Silver"]
tt0180093	["Sara Goldfarb"]
tt0180093	["Tyrone C. Love"]
tt0181689	["Agatha"]
tt0181689	["Chief John Anderton"]
tt0181689	["Danny Witwer"]
tt0181689	["Director Lamar Burgess"]
tt0181865	["Helena Ayala"]
tt0181865	["Javier Rodríguez"]
tt0181865	["Manolo Sanchez"]
tt0181865	["Robert Wakefield"]
tt0181875	["Elaine Miller"]
tt0181875	["Penny Lane"]
tt0181875	["Russell Hammond"]
tt0181875	["William Miller"]
tt0182576	["Barbara Pewterschmidt","Lois Griffin","Diabeto's Mom"]
tt0182576	["Brian Griffin","Stewie Griffin"]
tt0182576	["Chris Griffin as Drummer Boy"]
tt0182576	["Chris Griffin as Luke Skywalker"]
tt0182576	["Chris Griffin as Queen Victoria"]
tt0182576	["Chris Griffin","Additional Voices"]
tt0182576	["Chris Griffin","Angry College Student"]
tt0182576	["Chris Griffin","Announcer"]
tt0182576	["Chris Griffin","Archie Manning"]
tt0182576	["Chris Griffin","Asian Son"]
tt0182576	["Chris Griffin","Band Member #4"]
tt0182576	["Chris Griffin","Booze Cruiser"]
tt0182576	["Chris Griffin","Boy at Mall","Male Customer"]
tt0182576	["Chris Griffin","Boy"]
tt0182576	["Chris Griffin","Bully #3"]
tt0182576	["Chris Griffin","Calvin Klein Model #2"]
tt0182576	["Chris Griffin","Canadian Student"]
tt0182576	["Chris Griffin","Channel 5 News Employee"]
tt0182576	["Chris Griffin","Chris' Classmate #1","Interviewer"]
tt0182576	["Chris Griffin","Christian Slater"]
tt0182576	["Chris Griffin","Classmate","Messiah Guards"]
tt0182576	["Chris Griffin","Commercial Announcer"]
tt0182576	["Chris Griffin","Consuela's Husband"]
tt0182576	["Chris Griffin","Dance Choreographer"]
tt0182576	["Chris Griffin","Dixie Student #2"]
tt0182576	["Chris Griffin","Driver"]
tt0182576	["Chris Griffin","Drunk Guy","Referee"]
tt0182576	["Chris Griffin","Dylan Flanigan"]
tt0182576	["Chris Griffin","Dylan Flannigan","Matthew McConaughey"]
tt0182576	["Chris Griffin","Dylan"]
tt0182576	["Chris Griffin","Eli"]
tt0182576	["Chris Griffin","Fan"]
tt0182576	["Chris Griffin","Fly"]
tt0182576	["Chris Griffin","Gangster #1","Matthew McConaughey"]
tt0182576	["Chris Griffin","Greg Brady"]
tt0182576	["Chris Griffin","Guy Playing Hooky"]
tt0182576	["Chris Griffin","Hanson Kid","Cult Kid #2"]
tt0182576	["Chris Griffin","Hector"]
tt0182576	["Chris Griffin","Hipster #1","El Dorado Parking Employee"]
tt0182576	["Chris Griffin","Hollywood Waiter"]
tt0182576	["Chris Griffin","Home Depot Employee"]
tt0182576	["Chris Griffin","Italian Man in Line"]
tt0182576	["Chris Griffin","Jacksonville"]
tt0182576	["Chris Griffin","Jared"]
tt0182576	["Chris Griffin","Jeremy","NBC Employee"]
tt0182576	["Chris Griffin","Jewish Boy"]
tt0182576	["Chris Griffin","Jimmy"]
tt0182576	["Chris Griffin","Jock"]
tt0182576	["Chris Griffin","Joe Horrigan"]
tt0182576	["Chris Griffin","Justin","Nerd"]
tt0182576	["Chris Griffin","Kurt Cobain"]
tt0182576	["Chris Griffin","Man #2"]
tt0182576	["Chris Griffin","Man in Audience"]
tt0182576	["Chris Griffin","Manager","Officer #2"]
tt0182576	["Chris Griffin","Matt Damon","Tim"]
tt0182576	["Chris Griffin","Matthew McConaughey","Friend"]
tt0182576	["Chris Griffin","McBurgertown Employee"]
tt0182576	["Chris Griffin","McDonald Cashier #2"]
tt0182576	["Chris Griffin","Michael Jackson"]
tt0182576	["Chris Griffin","Monkeys"]
tt0182576	["Chris Griffin","Nathan Scott","Jock #1"]
tt0182576	["Chris Griffin","Neil Goldman","Additional Voices"]
tt0182576	["Chris Griffin","Neil Goldman","Corey Haim"]
tt0182576	["Chris Griffin","Neil Goldman","Director"]
tt0182576	["Chris Griffin","Neil Goldman","Jeremy"]
tt0182576	["Chris Griffin","Neil Goldman","Jock #1"]
tt0182576	["Chris Griffin","Neil Goldman","Student"]
tt0182576	["Chris Griffin","Neil Goldman","Teen #1"]
tt0182576	["Chris Griffin","Neil Goldman","Theatre Man #6"]
tt0182576	["Chris Griffin","Neil Goldman"]
tt0182576	["Chris Griffin","Owl #2"]
tt0182576	["Chris Griffin","PA Voiceover"]
tt0182576	["Chris Griffin","Partygoer #2"]
tt0182576	["Chris Griffin","Peter's Conscience #2"]
tt0182576	["Chris Griffin","Phone"]
tt0182576	["Chris Griffin","Pizza Deliveryman","Michael Jackson"]
tt0182576	["Chris Griffin","Police Officer #2"]
tt0182576	["Chris Griffin","Pop","Jesus Christ"]
tt0182576	["Chris Griffin","Postmates Deliveryman"]
tt0182576	["Chris Griffin","Prom Attendee #1"]
tt0182576	["Chris Griffin","Random Man"]
tt0182576	["Chris Griffin","Redhead Choir Boy"]
tt0182576	["Chris Griffin","Ricky"]
tt0182576	["Chris Griffin","Rocky"]
tt0182576	["Chris Griffin","Sanders","Boy"]
tt0182576	["Chris Griffin","Satan's Assistant","Bobby Williams"]
tt0182576	["Chris Griffin","Scott the Jock","Neil Goldman"]
tt0182576	["Chris Griffin","Sean Penn","Monkey #2"]
tt0182576	["Chris Griffin","Seth Green"]
tt0182576	["Chris Griffin","Smoker"]
tt0182576	["Chris Griffin","Space Cat"]
tt0182576	["Chris Griffin","Speed Skater"]
tt0182576	["Chris Griffin","Spring Breaker #3"]
tt0182576	["Chris Griffin","Stage Manager"]
tt0182576	["Chris Griffin","Steven Seagal"]
tt0182576	["Chris Griffin","Stoner"]
tt0182576	["Chris Griffin","Student Actor","Jim-Bob"]
tt0182576	["Chris Griffin","Student","Man on Paddleboard"]
tt0182576	["Chris Griffin","Student"]
tt0182576	["Chris Griffin","Sugar Ray Band Member"]
tt0182576	["Chris Griffin","Surfing Instructor"]
tt0182576	["Chris Griffin","Talking Dead Commentator"]
tt0182576	["Chris Griffin","Teen Boy #1"]
tt0182576	["Chris Griffin","Teenager","Additional Voices"]
tt0182576	["Chris Griffin","Teenager"]
tt0182576	["Chris Griffin","The Penguin","Herschel"]
tt0182576	["Chris Griffin","Travis Coates","Eskimo Son"]
tt0182576	["Chris Griffin","Ulrich","Police Officer #2"]
tt0182576	["Chris Griffin","VH1 Host","Spring Breaker #1"]
tt0182576	["Chris Griffin","Virgil MasterCard"]
tt0182576	["Chris Griffin","Waiter"]
tt0182576	["Chris Griffin","Witnesser"]
tt0182576	["Chris Griffin","Young Jesus","Photographer"]
tt0182576	["Chris Griffin"]
tt0182576	["Cleveland Brown","John Herbert","Bruce the Performance Artist"]
tt0182576	["Cleveland Brown"]
tt0182576	["Dancy"]
tt0182576	["Diabeto"]
tt0182576	["Diane Simmons","Coco"]
tt0182576	["Diane Simmons","Female Sportswatcher"]
tt0182576	["Diane Simmons","Jolene","Cheerleader #1"]
tt0182576	["Diane Simmons","Nancy the Postal Lady"]
tt0182576	["Diane Simmons","Velma Dinkley"]
tt0182576	["Diane Simmons"]
tt0182576	["Joe Swanson","Boggs","Colonial Joe"]
tt0182576	["Joe Swanson"]
tt0182576	["Lady Redbush"]
tt0182576	["Lieutenant Chris"]
tt0182576	["Lois Griffin as Constance"]
tt0182576	["Lois Griffin as Mary"]
tt0182576	["Lois Griffin as Princess Leia","Barbara Pewterschmidt as Aunt Beru"]
tt0182576	["Lois Griffin as Princess Leia","OnStar Voiceover","Empire Member's Wife"]
tt0182576	["Lois Griffin as Princess Leia","Sy Snootles","Asian Woman"]
tt0182576	["Lois Griffin","Additional Voices"]
tt0182576	["Lois Griffin","Adoption Agency Receptionist"]
tt0182576	["Lois Griffin","Alex Borstein","Fox-or-Disney Payroll"]
tt0182576	["Lois Griffin","Amelia Bedford-Furthington-Chesterhill","Kelly McGillis"]
tt0182576	["Lois Griffin","Andy Capp's Wife","Rudolph"]
tt0182576	["Lois Griffin","Asian Hooker","Sandra Bullock"]
tt0182576	["Lois Griffin","Asian Kid","Irish Nun"]
tt0182576	["Lois Griffin","Aunt Bee"]
tt0182576	["Lois Griffin","Babs Pewterschmidt"]
tt0182576	["Lois Griffin","Band Member #3","Elderly Woman"]
tt0182576	["Lois Griffin","Barara Stresiland","Brad's Mom"]
tt0182576	["Lois Griffin","Barbara Pewderschmidt","Tricia Takanawa"]
tt0182576	["Lois Griffin","Barbara Pewderschmidt"]
tt0182576	["Lois Griffin","Barbara Pewterschmidt","Aunt Marguerite"]
tt0182576	["Lois Griffin","Barbara Pewterschmidt","Betty"]
tt0182576	["Lois Griffin","Barbara Pewterschmidt","Female Co-Worker"]
tt0182576	["Lois Griffin","Barbara Pewterschmidt","Jewish Teacher"]
tt0182576	["Lois Griffin","Barbara Pewterschmidt","Jodie Foster"]
tt0182576	["Lois Griffin","Barbara Pewterschmidt","Julia Roberts"]
tt0182576	["Lois Griffin","Barbara Pewterschmidt","Linda Tripp"]
tt0182576	["Lois Griffin","Barbara Pewterschmidt","Nun #1"]
tt0182576	["Lois Griffin","Barbara Pewterschmidt","Nurse"]
tt0182576	["Lois Griffin","Barbara Pewterschmidt","Thomas' Wife"]
tt0182576	["Lois Griffin","Barbara Pewterschmidt","Tricia Takanawa"]
tt0182576	["Lois Griffin","Barbara Pewterschmidt","Voiceover"]
tt0182576	["Lois Griffin","Barbara Pewterschmidt","Woman at Picnic"]
tt0182576	["Lois Griffin","Barbara Pewterschmidt"]
tt0182576	["Lois Griffin","Barbra Streisand","Piano Boy's Mom"]
tt0182576	["Lois Griffin","Becca"]
tt0182576	["Lois Griffin","Black Chick","Phone Voiceover"]
tt0182576	["Lois Griffin","Boy"]
tt0182576	["Lois Griffin","Brenda","Gina"]
tt0182576	["Lois Griffin","Brunette Sitcom Mom"]
tt0182576	["Lois Griffin","Carol Alt"]
tt0182576	["Lois Griffin","Catherine Bell","Quahog Soup Kitchen Waitress"]
tt0182576	["Lois Griffin","Cathy"]
tt0182576	["Lois Griffin","Channel 5 News Reporter"]
tt0182576	["Lois Griffin","Charmisse"]
tt0182576	["Lois Griffin","Cheerleader #2"]
tt0182576	["Lois Griffin","Chemotherapy Patient's Wife"]
tt0182576	["Lois Griffin","Condoleezza Rice","Wonder Woman"]
tt0182576	["Lois Griffin","Deborah Kerr"]
tt0182576	["Lois Griffin","Deirdre Jackson"]
tt0182576	["Lois Griffin","Dharma","The Dating Game Host"]
tt0182576	["Lois Griffin","Edith Bunker","Wile E. Coyote's Wife"]
tt0182576	["Lois Griffin","Elle Hitler"]
tt0182576	["Lois Griffin","Ellen Barkin","Kelly McGillis"]
tt0182576	["Lois Griffin","Ellen DeGeneres","Church Goer #2"]
tt0182576	["Lois Griffin","Ellen DeGeneres"]
tt0182576	["Lois Griffin","Ellen"]
tt0182576	["Lois Griffin","European Woman"]
tt0182576	["Lois Griffin","Female Announcer","Midge"]
tt0182576	["Lois Griffin","Female CBS Executive"]
tt0182576	["Lois Griffin","Female Coach","Olivia's Mom"]
tt0182576	["Lois Griffin","Female Hipster","Julie"]
tt0182576	["Lois Griffin","Female Reporter #1","Passenger"]
tt0182576	["Lois Griffin","Fran Drescher","Erica"]
tt0182576	["Lois Griffin","Fran Drescher","Wisconsin Nymphomaniac"]
tt0182576	["Lois Griffin","Georgia O'Keeffe"]
tt0182576	["Lois Griffin","Girl","Receptionist"]
tt0182576	["Lois Griffin","Gladys"]
tt0182576	["Lois Griffin","Gorgeous Woman"]
tt0182576	["Lois Griffin","Gwendoline Christie"]
tt0182576	["Lois Griffin","Gym Teacher","Woman in Bed"]
tt0182576	["Lois Griffin","Gymnastic Lady #1","Baby Heimlich Kid"]
tt0182576	["Lois Griffin","Harriet","Gloria"]
tt0182576	["Lois Griffin","Helen"]
tt0182576	["Lois Griffin","Italian Mom"]
tt0182576	["Lois Griffin","Jane Bronte"]
tt0182576	["Lois Griffin","Jennifer"]
tt0182576	["Lois Griffin","Jenny Curran"]
tt0182576	["Lois Griffin","Jewish Woman"]
tt0182576	["Lois Griffin","Joanna"]
tt0182576	["Lois Griffin","Judge Judy","Tracey"]
tt0182576	["Lois Griffin","Julia Louis-Dreyfus","Old Lady"]
tt0182576	["Lois Griffin","Julie","Aunt Lil"]
tt0182576	["Lois Griffin","Karen","Teenage Girl #2"]
tt0182576	["Lois Griffin","Kathy Griffin","Broadway Actress"]
tt0182576	["Lois Griffin","Katie Coates","Lemonade Girl"]
tt0182576	["Lois Griffin","Lady Cadwallider"]
tt0182576	["Lois Griffin","Liza","Girl in Commercial"]
tt0182576	["Lois Griffin","Lorelai's Mom"]
tt0182576	["Lois Griffin","Loretta Brown","Barbara Pewterschmidt"]
tt0182576	["Lois Griffin","Loretta Brown","Female Customer"]
tt0182576	["Lois Griffin","Loretta Brown","Housewives"]
tt0182576	["Lois Griffin","Loretta Brown","Mexican #2"]
tt0182576	["Lois Griffin","Loretta Brown","Tricia Takanawa"]
tt0182576	["Lois Griffin","Loretta Brown","Wife"]
tt0182576	["Lois Griffin","Loretta Brown"]
tt0182576	["Lois Griffin","MTV Host #1","Jewish Boy"]
tt0182576	["Lois Griffin","Marcia Sindell"]
tt0182576	["Lois Griffin","Marge Simpson","Lifetime Announcer"]
tt0182576	["Lois Griffin","Marion Cunningham","Robin Hood"]
tt0182576	["Lois Griffin","Marla"]
tt0182576	["Lois Griffin","Marlee Matlin","Quahog Resident #2"]
tt0182576	["Lois Griffin","Middle-Aged Woman"]
tt0182576	["Lois Griffin","Midget Wife"]
tt0182576	["Lois Griffin","Mike Brady's First Wife"]
tt0182576	["Lois Griffin","Mom"]
tt0182576	["Lois Griffin","Mr. Berler's Wife"]
tt0182576	["Lois Griffin","Mrs. Lipstein"]
tt0182576	["Lois Griffin","Ms. Pac-Man","Fat Woman"]
tt0182576	["Lois Griffin","Nancy","Tiffany"]
tt0182576	["Lois Griffin","Natalia"]
tt0182576	["Lois Griffin","Nicole"]
tt0182576	["Lois Griffin","Nurse"]
tt0182576	["Lois Griffin","Old Lady","Lifeguard"]
tt0182576	["Lois Griffin","Passenger #2","Survivor's Wife"]
tt0182576	["Lois Griffin","Patty","Angie"]
tt0182576	["Lois Griffin","Paula Poundstone","Coach"]
tt0182576	["Lois Griffin","Pearl Burton","Miracle Worker Mother"]
tt0182576	["Lois Griffin","Penguin Publishing Receptionist","Veterinarian"]
tt0182576	["Lois Griffin","Phone Operator"]
tt0182576	["Lois Griffin","Pink Panther's Wife","Old Lady"]
tt0182576	["Lois Griffin","Prisoner"]
tt0182576	["Lois Griffin","Receptionist","Ricky Martin Fans"]
tt0182576	["Lois Griffin","Renee Russo","Sally"]
tt0182576	["Lois Griffin","Rodney's Wife","Asian Woman"]
tt0182576	["Lois Griffin","Rosie","Crystal Quagmire"]
tt0182576	["Lois Griffin","Scarlett Johansson","Lady Astor"]
tt0182576	["Lois Griffin","Secretary"]
tt0182576	["Lois Griffin","Sharon Stone"]
tt0182576	["Lois Griffin","Sidney"]
tt0182576	["Lois Griffin","Stephanie"]
tt0182576	["Lois Griffin","Stewardess"]
tt0182576	["Lois Griffin","Susie Myerson"]
tt0182576	["Lois Griffin","Tasty Juice Actress"]
tt0182576	["Lois Griffin","Tim's Wife","Boy in K-Mart"]
tt0182576	["Lois Griffin","Tricia Takanawa","Additional Voices"]
tt0182576	["Lois Griffin","Tricia Takanawa","Barbara Pewterschmidt"]
tt0182576	["Lois Griffin","Tricia Takanawa","Customer #1"]
tt0182576	["Lois Griffin","Tricia Takanawa","Deep Sea Trainer #3"]
tt0182576	["Lois Griffin","Tricia Takanawa","Dixie Teacher"]
tt0182576	["Lois Griffin","Tricia Takanawa","Fat Woman"]
tt0182576	["Lois Griffin","Tricia Takanawa","Girl"]
tt0182576	["Lois Griffin","Tricia Takanawa","Hooker"]
tt0182576	["Lois Griffin","Tricia Takanawa","Irene Takanawa"]
tt0182576	["Lois Griffin","Tricia Takanawa","Lesley Stahl"]
tt0182576	["Lois Griffin","Tricia Takanawa","Mexican Actress"]
tt0182576	["Lois Griffin","Tricia Takanawa","Miss Stratford"]
tt0182576	["Lois Griffin","Tricia Takanawa","Ms. Swan"]
tt0182576	["Lois Griffin","Tricia Takanawa","Sheila"]
tt0182576	["Lois Griffin","Tricia Takanawa","Teacher"]
tt0182576	["Lois Griffin","Tricia Takanawa","Voiceover"]
tt0182576	["Lois Griffin","Tricia Takanawa","Wilma Flintstone"]
tt0182576	["Lois Griffin","Tricia Takanawa"]
tt0182576	["Lois Griffin","Tyra Banks","Jury"]
tt0182576	["Lois Griffin","Vera","Tricia Takanawa"]
tt0182576	["Lois Griffin","Wife"]
tt0182576	["Lois Griffin","Winona Ryder","Fisty"]
tt0182576	["Lois Griffin","Witch"]
tt0182576	["Lois Griffin","Woman from Roadhouse","Mrs. Garrett"]
tt0182576	["Lois Griffin","Woman in Bathroom Stall #1","Diana"]
tt0182576	["Lois Griffin","Woman in Car","Black Student"]
tt0182576	["Lois Griffin","Woman in Club","Crystal Quagmire"]
tt0182576	["Lois Griffin","Woman on Game Show","Woman"]
tt0182576	["Lois Griffin","Woman","Woman at Baseball Game"]
tt0182576	["Lois Griffin"]
tt0182576	["Meg Griffin as Donkey"]
tt0182576	["Meg Griffin as Giant Space Slug"]
tt0182576	["Meg Griffin","Bank Teller","Elizabeth"]
tt0182576	["Meg Griffin","Bank Teller"]
tt0182576	["Meg Griffin","Mary Ellen","Elizabeth"]
tt0182576	["Meg Griffin","Mila Kunis"]
tt0182576	["Meg Griffin","Popular Kid #1"]
tt0182576	["Meg Griffin","Prostitute"]
tt0182576	["Meg Griffin","Women in Bathroom Stall #3"]
tt0182576	["Meg Griffin"]
tt0182576	["Meg Peterson"]
tt0182576	["Mr. Weed"]
tt0182576	["Mrs. Danneman"]
tt0182576	["Peter Griffin as Han Solo","Brian Griffin as Chewbacca","Stewie Griffin as Darth Vader"]
tt0182576	["Peter Griffin as Han Solo","Stewie Griffin as Darth Vader","Brian Griffin as Chewbacca"]
tt0182576	["Peter Griffin as Joseph","Stewie Griffin as Jesus","Brian Griffin as Robby"]
tt0182576	["Peter Griffin as Professor Moriarty","Brian Griffin as Dr. John Watson","Stewie Griffin as Sherlock Holmes"]
tt0182576	["Peter Griffin","Brian Griffin","Carter Pewterschmidt"]
tt0182576	["Peter Griffin","Brian Griffin","Glenn Quagmire"]
tt0182576	["Peter Griffin","Brian Griffin","Stewie Griffin"]
tt0182576	["Peter Griffin","Brian Griffin"]
tt0182576	["Peter Griffin","Glenn Quagmire","Old Writer"]
tt0182576	["Peter Griffin","Glenn Quagmire","Stewie Griffin"]
tt0182576	["Peter Griffin","Glenn Quagmire","Strawberry Peter"]
tt0182576	["Peter Griffin","Glenn Quagmire","Tom Tucker"]
tt0182576	["Peter Griffin","Glenn Quagmire"]
tt0182576	["Peter Griffin","Stewie Griffin","Brian Griffin"]
tt0182576	["Peter Griffin","Stewie Griffin","Glenn Quagmire"]
tt0182576	["Peter Griffin"]
tt0182576	["Stewie Griffin","Brian Griffin"]
tt0182576	["TV Announcer","Announcer","Emcee"]
tt0182576	["TV Announcer","Jim Kaplan","Man"]
tt0182576	["Tree #1"]
tt0182576	["UCLA Admissions Representative"]
tt0182576	["Waiter","Doctor","Larry"]
tt0183649	["Captain Ramey"]
tt0183649	["Kelly Shepard"]
tt0183649	["Stu Shepard"]
tt0183649	["The Caller"]
tt0185125	["Agrado"]
tt0185125	["Huma Rojo"]
tt0185125	["Manuela"]
tt0185125	["Nina"]
tt0186151	["Frank Sullivan"]
tt0186151	["Jack Shepard"]
tt0186151	["John Sullivan"]
tt0186151	["Julia Sullivan"]
tt0187393	["Benjamin Martin"]
tt0187393	["Charlotte Selton"]
tt0187393	["Col. William Tavington"]
tt0187393	["Gabriel Martin"]
tt0190332	["Jen"]
tt0190332	["Lo"]
tt0190332	["Master Li Mu Bai"]
tt0190332	["Yu Shu Lien"]
tt0190590	["Big Dan Teague"]
tt0190590	["Delmar O'Donnell"]
tt0190590	["Everett"]
tt0190590	["Pete Hogwallop"]
tt0193676	["Bill Haverchuck"]
tt0193676	["Daniel Desario"]
tt0193676	["Harold Weir"]
tt0193676	["Jean Weir"]
tt0193676	["Ken Miller"]
tt0193676	["Lindsay Weir"]
tt0193676	["Neal Schweiber"]
tt0193676	["Nick Andopolis"]
tt0193676	["Sam Weir"]
tt0195685	["Dr. Jaffe"]
tt0195685	["Ed Masry"]
tt0195685	["Erin Brockovich"]
tt0195685	["Rosalind"]
tt0198781	["Boo"]
tt0198781	["Mike"]
tt0198781	["Randall"]
tt0198781	["Sullivan"]
tt0200465	["Dave Shilling"]
tt0200465	["Kevin Swain"]
